BBL,Borough,Block,Lot,Name of Plan,Date Adopted,Status,Expiration,Last Updated,Disposition,Source,Justification for Inclusion,Second Evaluation Needed
2026520120,2,2652,120,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520122,2,2652,122,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520024,2,2652,24,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520124,2,2652,124,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520019,2,2652,19,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520021,2,2652,21,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520023,2,2652,23,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520025,2,2652,25,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520027,2,2652,27,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520028,2,2652,28,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520029,2,2652,29,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520127,2,2652,127,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520128,2,2652,128,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520030,2,2652,30,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520130,2,2652,130,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520031,2,2652,31,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520032,2,2652,32,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520133,2,2652,133,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520134,2,2652,134,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520135,2,2652,135,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520033,2,2652,33,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520034,2,2652,34,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520035,2,2652,35,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520037,2,2652,37,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520039,2,2652,39,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520040,2,2652,40,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520041,2,2652,41,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520042,2,2652,42,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520137,2,2652,137,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520138,2,2652,138,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520139,2,2652,139,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520140,2,2652,140,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520141,2,2652,141,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520142,2,2652,142,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520044,2,2652,44,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520045,2,2652,45,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520046,2,2652,46,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520047,2,2652,47,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520048,2,2652,48,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520049,2,2652,49,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520050,2,2652,50,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520051,2,2652,51,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520052,2,2652,52,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520054,2,2652,54,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026520146,2,2652,146,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520147,2,2652,147,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520148,2,2652,148,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520149,2,2652,149,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520150,2,2652,150,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520151,2,2652,151,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520152,2,2652,152,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026520053,2,2652,53,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610009,2,2661,9,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610108,2,2661,108,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610109,2,2661,109,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610011,2,2661,11,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610013,2,2661,13,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610110,2,2661,110,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610111,2,2661,111,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610112,2,2661,112,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610113,2,2661,113,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610114,2,2661,114,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610019,2,2661,19,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610020,2,2661,20,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610021,2,2661,21,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610119,2,2661,119,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610120,2,2661,120,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610121,2,2661,121,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610023,2,2661,23,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610025,2,2661,25,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610028,2,2661,28,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610123,2,2661,123,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610124,2,2661,124,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610125,2,2661,125,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610126,2,2661,126,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610127,2,2661,127,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610030,2,2661,30,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610031,2,2661,31,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610032,2,2661,32,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610033,2,2661,33,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610034,2,2661,34,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610035,2,2661,35,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610036,2,2661,36,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610037,2,2661,37,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610135,2,2661,135,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610136,2,2661,136,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610137,2,2661,137,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610138,2,2661,138,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610139,2,2661,139,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610140,2,2661,140,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610141,2,2661,141,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610038,2,2661,38,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610039,2,2661,39,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610040,2,2661,40,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610041,2,2661,41,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610042,2,2661,42,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610043,2,2661,43,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610045,2,2661,45,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610047,2,2661,47,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610048,2,2661,48,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610049,2,2661,49,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026610150,2,2661,150,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610151,2,2661,151,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610152,2,2661,152,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610153,2,2661,153,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610154,2,2661,154,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610155,2,2661,155,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610156,2,2661,156,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610157,2,2661,157,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026610158,2,2661,158,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026620001,2,2662,1,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026620002,2,2662,2,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026620003,2,2662,3,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026620102,2,2662,102,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026620103,2,2662,103,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026620006,2,2662,6,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026620038,2,2662,38,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026620039,2,2662,39,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026620052,2,2662,52,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026620106,2,2662,106,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026730017,2,2673,17,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026730117,2,2673,117,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2026800001,2,2680,1,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800003,2,2680,3,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800005,2,2680,5,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800006,2,2680,6,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800008,2,2680,8,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800009,2,2680,9,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800010,2,2680,10,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800011,2,2680,11,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800013,2,2680,13,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800015,2,2680,15,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800051,2,2680,51,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800052,2,2680,52,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800053,2,2680,53,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800058,2,2680,58,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800061,2,2680,61,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800063,2,2680,63,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800065,2,2680,65,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800071,2,2680,71,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800073,2,2680,73,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800075,2,2680,75,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800080,2,2680,80,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800082,2,2680,82,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2026800084,2,2680,84,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380020,2,2938,20,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380022,2,2938,22,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380024,2,2938,24,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380021,2,2938,21,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380121,2,2938,121,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380122,2,2938,122,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380023,2,2938,23,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380123,2,2938,123,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380025,2,2938,25,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380027,2,2938,27,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380124,2,2938,124,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380125,2,2938,125,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380026,2,2938,26,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380126,2,2938,126,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380127,2,2938,127,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380033,2,2938,33,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380036,2,2938,36,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380028,2,2938,28,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380029,2,2938,29,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380030,2,2938,30,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380031,2,2938,31,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380032,2,2938,32,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380034,2,2938,34,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380035,2,2938,35,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380037,2,2938,37,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380038,2,2938,38,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029380049,2,2938,49,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380052,2,2938,52,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029380057,2,2938,57,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390003,2,2939,3,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390005,2,2939,5,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390007,2,2939,7,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390009,2,2939,9,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390011,2,2939,11,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390022,2,2939,22,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390024,2,2939,24,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390026,2,2939,26,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390030,2,2939,30,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390032,2,2939,32,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390036,2,2939,36,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390040,2,2939,40,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390004,2,2939,4,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390006,2,2939,6,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390008,2,2939,8,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390010,2,2939,10,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390012,2,2939,12,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390015,2,2939,15,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390023,2,2939,23,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390028,2,2939,28,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390031,2,2939,31,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390033,2,2939,33,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390035,2,2939,35,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390056,2,2939,56,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390058,2,2939,58,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390059,2,2939,59,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390060,2,2939,60,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390061,2,2939,61,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390062,2,2939,62,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390064,2,2939,64,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390066,2,2939,66,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390067,2,2939,67,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390069,2,2939,69,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390071,2,2939,71,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390073,2,2939,73,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029390254,2,2939,254,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390256,2,2939,256,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390261,2,2939,261,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390264,2,2939,264,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390267,2,2939,267,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390273,2,2939,273,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029390275,2,2939,275,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650016,2,2965,16,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650017,2,2965,17,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650024,2,2965,24,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650025,2,2965,25,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650026,2,2965,26,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650027,2,2965,27,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650028,2,2965,28,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650029,2,2965,29,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650032,2,2965,32,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650033,2,2965,33,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650035,2,2965,35,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650019,2,2965,19,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650023,2,2965,23,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650030,2,2965,30,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650031,2,2965,31,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650034,2,2965,34,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650063,2,2965,63,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650065,2,2965,65,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650067,2,2965,67,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650069,2,2965,69,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650064,2,2965,64,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650066,2,2965,66,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650068,2,2965,68,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650075,2,2965,75,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650099,2,2965,99,South Bronx,1967,Expired,2007,1994,Residential/ Public and Semi-Public,HPD Data Collection,,
2029650100,2,2965,100,South Bronx,1967,Expired,2007,1994,Residential/ Public and Semi-Public,HPD Data Collection,,
2029650199,2,2965,199,South Bronx,1967,Expired,2007,1994,Residential/ Public and Semi-Public,Manual,Digital Tax Map,
2029650105,2,2965,105,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650107,2,2965,107,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650108,2,2965,108,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650109,2,2965,109,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650110,2,2965,110,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650112,2,2965,112,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650114,2,2965,114,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650116,2,2965,116,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650120,2,2965,120,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650122,2,2965,122,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650124,2,2965,124,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650126,2,2965,126,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650128,2,2965,128,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650129,2,2965,129,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650133,2,2965,133,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650135,2,2965,135,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650137,2,2965,137,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650138,2,2965,138,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650143,2,2965,143,South Bronx,1967,Expired,2007,1994,Residential,HPD Data Collection,,
2029650206,2,2965,206,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650207,2,2965,207,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650208,2,2965,208,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650209,2,2965,209,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650210,2,2965,210,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650211,2,2965,211,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650212,2,2965,212,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650213,2,2965,213,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650214,2,2965,214,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650215,2,2965,215,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650216,2,2965,216,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650217,2,2965,217,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650218,2,2965,218,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650219,2,2965,219,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650220,2,2965,220,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650221,2,2965,221,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650222,2,2965,222,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650223,2,2965,223,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650224,2,2965,224,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650225,2,2965,225,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650226,2,2965,226,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650227,2,2965,227,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650228,2,2965,228,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650229,2,2965,229,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650230,2,2965,230,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650231,2,2965,231,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650232,2,2965,232,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650233,2,2965,233,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650234,2,2965,234,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
2029650235,2,2965,235,South Bronx,1967,Expired,2007,1994,Residential,Manual,Digital Tax Map,
